city,label,text
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,exceeds weight limit of 40 lbs.
Bloomington,Waste_Sanitation,fxd new resident He is buying tags tonight. please pick up on Sat. ph
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,"faxed rh/ other/ recycling:  
Was left notice she will fix please pick up if something is wrg please call her  thanks rosah."
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached. must have tags on it.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,Bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,do not hide recycle behind bush
Bloomington,Waste_Sanitation,non-recycables waste mixed. not included in recycling program. not properly sorted. do not mix trash with recycle.
Bloomington,Waste_Sanitation,"non-recyclable waste mixed. not included in recycling program. not properly sorted. not sorted, non recyclables"
Bloomington,Waste_Sanitation,exceeds can limit of 32 gal. bags must have stickers attached. #938
Bloomington,Waste_Sanitation,exceeds can limit of 32 gal. bags must have stickers attached. #938
Bloomington,Waste_Sanitation,bags must have sticker attached.
Bloomington,Waste_Sanitation,exceeds can limit of 32 gal. bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached. must have whole stickers. #954
Bloomington,Waste_Sanitation,bags must have stickers attached. #954
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,exceeds weight limit of 40 lbs. exceeds can limit 32 gal.
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached. #955
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,must have 2 stickers on large items. Larry Barker
Bloomington,Waste_Sanitation,large items must have 2 stickers Larry Barker
Bloomington,Waste_Sanitation,must have stickers on trash cans/bags. Larry Barker
Bloomington,Waste_Sanitation,must have 2 stickers on large items. Larry Barker
Bloomington,Waste_Sanitation,must have stickers on trash cans. Larry Barker
Bloomington,Waste_Sanitation,must have 2 stickers on large items. Larry Barker
Bloomington,Waste_Sanitation,Bags must have sticker attached 958
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs,"
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Recyclable items not properly sorted.  NO plastic bags 943
Bloomington,Waste_Sanitation,recyclables & non-recyclables waste mixed.  Recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  943
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on trash bag. LDB Assist Direct. Sanit.
Bloomington,Waste_Sanitation,Faxed ljl/ missed pick-up/recycling
Bloomington,Waste_Sanitation,faxed RH/ missed pick-up/trash:  Missed pickup if something is wrong please call her. Thanks Rosha
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, NO dirt in yardwaste.  We do not take dirt in yard waste.  LDB Assist. Direct. Sanit."
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, 955"
Bloomington,Waste_Sanitation,Exceeds weight limit of 40 lbs. 955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Recycables & non-recyclables waste mixed.  Do no put trash in recycle.  953
Bloomington,Waste_Sanitation,Recylables & non-recyclables waste mixed.  do not mix trash in recycle. 953
Bloomington,Waste_Sanitation,Recyclables items not properly sorted.  Let recycle next to curb and SORT  939
Bloomington,Waste_Sanitation,"Exceeda weight limit of 40 lbs, exceeds can limit of 32 gallons  954"
Bloomington,Waste_Sanitation,"Notice was for ""Gray Ct"". Recylables & non-recycables wast mixed.  No strofoam no packing peanuts.  953"
Bloomington,Waste_Sanitation,TRASH IN THE TREE PLOT.
Bloomington,Trees_Vegetation,High weeds at the N.W. Corner of Hunter/Henderson.
Bloomington,Waste_Sanitation,must have sticker attached
Bloomington,Waste_Sanitation,must have sticker attaced
Bloomington,Waste_Sanitation,items not properly sorted. recyclables and non-recyclables waste mixed
Bloomington,Waste_Sanitation,items not properly sorted
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,items not properly sorted
Bloomington,Waste_Sanitation,Rats behind the building in the scattered trash.
Bloomington,Waste_Sanitation,non-recyclable waste mixed in. items not properly sorted. items not included in recycling program.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,"bags must have stickers attached
all bags must be tagged."
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached. must be tagged. thanks
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,exceeds weight limit of 40 lbs. break down.
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached. must have tags on it. #944
Bloomington,Waste_Sanitation,bags must have stickers attached. must have tags on it.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,gave to Larry/ She has some very old yardwaste stickers they are whited with green lettering Please pick up.
Bloomington,Waste_Sanitation,Missed pick-up/yard waste.
Bloomington,Waste_Sanitation,Large amounts of trash.
Bloomington,Water_Sewer_Drainage,"Customer had new stool installed but had to leave in a hurry. Apparently, stool did not shut off. Customer wants adjustment made on water bill."
Bloomington,Waste_Sanitation,TRASH BLOCKING THE SIDEWALK.
Bloomington,Waste_Sanitation,recycling not sorted and recycling and non recycling mixed
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,recycling and non recycling mixed and not sorted
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,"bags must have stickers attached, must have tags on it."
Bloomington,Waste_Sanitation,must have tags on it
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached. must be tags
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached
Bloomington,Waste_Sanitation,bags must have stickers attached. must have tags on it
Bloomington,Waste_Sanitation,"bags must have stickers attached. exceeds weight limit of 40 lbs.
944 SM"
Bloomington,Waste_Sanitation,"bags must have stickers attached. no half stickers, thanks. #954"
Bloomington,Waste_Sanitation,exceeds weight limit of 40 lbs. exceeds can limit of 32 gallons. bags must have stickers attached. #954
Bloomington,Waste_Sanitation,"exceeds weight limit of 40 lbs. exceeds can limit of 32 gallons. bags must have stickers attached.
#954"
Bloomington,Waste_Sanitation,"bags must have stickers attached
#954"
Bloomington,Waste_Sanitation,"bags must have stickers attached
#954"
Bloomington,Waste_Sanitation,large items require 2 stickers
Bloomington,Waste_Sanitation,bags must have stickers attached. must be tagged. Thanks #954
Bloomington,Waste_Sanitation,large items require 2 stickers
Bloomington,Waste_Sanitation,"bags must have stickers attached.
#954"
Bloomington,Waste_Sanitation,bags must have stickers attached #954
Bloomington,Waste_Sanitation,large items require 2 stickers
Bloomington,Waste_Sanitation,bags must have stickers attached. #954
Bloomington,Waste_Sanitation,"bags must have stickers attached.
#954"
Bloomington,Waste_Sanitation,"bags must have stickers attached.
#954"
Bloomington,Waste_Sanitation,bags must have stickers attached. large item must be tagged. #954
Bloomington,Waste_Sanitation,bags must have stickers attached.
Bloomington,Waste_Sanitation,exceeds weight limit and no sticker
Bloomington,Waste_Sanitation,"recycling and non recycling mixed, items not included in program and not sorted"
Bloomington,Waste_Sanitation,"recycling and non recycling mixed, items not included in program, and not sorted"
Bloomington,Waste_Sanitation,"rewcycling and non recycling mixed, items not included in program and not sorted"
Bloomington,Waste_Sanitation,"recycling and non recycling mixed, items not included in program, and not sorted"
Bloomington,Waste_Sanitation,"Larry Can you pick up What is tagged! Thanks CF faxed 4:20pm, 
1205 Walnut & Grimes & Walnut
Rachid called in today many times He states he has tagged all items appropriatly.  Please go out & take a look at it tomorrow morning.  Let me know Thanks CF"
Bloomington,Waste_Sanitation,"faxed ddh/ Missed pick-up/trash:  
4 cans"
Bloomington,Waste_Sanitation,faxed ddh/ missed pick-up/trash
Bloomington,Waste_Sanitation,"Gave to Larry 8/17
Recycling:  According to Danielle - she put out recycling that was left by the previous tenant. Crews stopped her told her that the recycling needed to be separated but that they would take it this time.  Danielle states that they did not like it so the crews left a big mess."
Bloomington,Waste_Sanitation,gave to Larry 8/17 Trash: Can is possibly to large as Emily stated that there are 2 stickers on it.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.   Must be fully Tagged!!! Too heavy 40 lbs limit please.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have tags on 944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,"Bags must have sticker attached. 
944"
Bloomington,Waste_Sanitation,"Bags must have sticker attached.  Must have tags on. 
944"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,"Recyclables & nonrecyclables waste mixed, recyclable items not properly sorted.  943"
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed. recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,Recyclable items not properly sorted.  Please sort.  953
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, 954"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, exceeds can size of 32 gallons
954"
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached. Must have yardwaste sticker LDB
Bloomington,Waste_Sanitation,Can't take TV's. Monroe Cnty RECYCLE CENTER.  LDB. Assist. Direct. Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have trash sticker on bag/can.  LDB/ Assist Direct. Sanit.
Bloomington,Waste_Sanitation,Exceeds can limit of 32 gallons  Bags must have sticker attached.  957
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Exceeds can limit of 32 gallons"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed. Items are not included in recycling program. Recyclable items not properly sorted.  Not sorted. non recycables.
Bloomington,Waste_Sanitation,"Recycables & non-recyclables waste mixed. Items are not included in recycling program. Recycable items not properly sorted.  Not sorted. Non recycle, no plastic bags"
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed. Items are not included in recycling program.recyclable items not properly sorted.  Non recycables not sorted.
Bloomington,Waste_Sanitation,"Recyclables & non-recycables waste mixed., items are not included in recycling program. recyclable items not properly sorted.  Non recyclables not sorted, no plastic bags."
Bloomington,Waste_Sanitation,"Recycables & non-recyclables waste mixed., items are not included in recycling program. recyclable items not properly sorted.  Not sorted, non recyclables."
Bloomington,Waste_Sanitation,"recycables & non recyclables waste mixed. items are not included in recycling program., recyclables items not properly sorted.  non recycables"
Bloomington,Waste_Sanitation,"recycables & non-recycables waste mixed., items are not included in recycling program., recyclable items not properly sorted.  non-recyclables."
Bloomington,Waste_Sanitation,"recycable & non-recycables waste mixed.  Non recycables waste mixed., non recycables no cat litter"
Bloomington,Waste_Sanitation,"Recycables & non-recycables waste mixed., Items are not included in recycling program, recycable items not properly sorted.  non recycables & mixed paper & co-mingle."
Bloomington,Waste_Sanitation,Recycables items not properly sorted.  do not mix paper with cans or bottles.
Bloomington,Waste_Sanitation,"recables & non-recycables waste mixed., items not included in recycling program. recycable items not properly sorted.  not sorted, non recycables."
Bloomington,Waste_Sanitation,"recycables & non-recycables waste mixed., items are not included in recycling program. recycable items not properly sorted.  non recycables"
Bloomington,Waste_Sanitation,recycables & non-recycables waste mixed items are not included in recycling program. recycable items not properly sorted.  non recycle mixed.
Bloomington,Waste_Sanitation,"recycables & non-recyables waste mixed., items are not included in recycling program., recyclables items not properly sorted.  non recycle mixed."
Bloomington,Waste_Sanitation,Larry Missed Pick-up/trash:  Trash tagged. no notice please pick up Thanks Cf
Bloomington,Waste_Sanitation,Faxed 8/13/04 She has broken & distributed weight Please pick up Sat. without stickers  Thanks Penny
Bloomington,Waste_Sanitation,"Larry faxed 1:40 pm cf/ New resident Didn't know she had to sort her recycling. I explained the program and she will re-sort.  take out the items that are not collected Thanks, cF"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached. 955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Recyclables Cardboard must be flattened.  Must have stickers on bags/cans/ LDB Assist. Direct. Sanit.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Plastic must be off cardboard.  see brochure.  LDB Assis. Direct Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on can.  NO US DOllars. See brochure.  LDB Assist Direct Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Please sort.
Bloomington,Waste_Sanitation,Please bundle cardbhoard cf
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must Have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Recycables & non-recyclables waste mixed.  Recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Please sort paper from co-minglt.  939
Bloomington,Waste_Sanitation,"address approximate
multiple bags of trash and other items blocking sidewalk and on retaining wall"
Bloomington,Waste_Sanitation,"faxed rh/ missed pick-up/trash: crew did not take all of his trash, they left 1 bag in his can.  Please get if something is wrong please call him.  Thanks Rosha"
Bloomington,Waste_Sanitation,"Other/trash:  She did not have any stickers, she went to the store this morning and crews were past her house while she was at the store and left her a notice. stickers are on the bags now, can we go back & get it?"
Bloomington,Traffic_Signals_Signs,A citizen stated that the stop sign next to 625 W. 13th St. is obstructed by branches and motorist can not see the sign.
Bloomington,Waste_Sanitation,"Citizen stated that there is approximately 50 bags of trash along the side of the house and porch.  Also, the grass is very high."
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclables items not properly sorted.  Non-recyclable - trash.  939
Bloomington,Waste_Sanitation,Bags must have sticker attached. 944
Bloomington,Waste_Sanitation,Bags must have a sticker attached.  944
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached.  Improper container for YARDWASTE Yardwaste in plastic bags.  944
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached.  Improper container for YARDWASTE  Please read brochure on yardwaste/trash.  LDB Asst. Dir Sanit.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  954"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  954"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  954"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, TOO Heavy Thanks 954"
Bloomington,Waste_Sanitation,Brush must be tied in 2X4 bundles.  Needs to be cut down.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Please purchase city trash stickers LDB  Assist Direct.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Yardwaste must have sticker attached.  THIS WAS A SPECIAL PICK-UP!! YOU STILL DO NOT HAVE STICKERS ON TRASH/YARDWASTE.  LDB ASSIST. DIR. SANIT.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,gave to Larry ljl/ Missed pick-up/ trash:
Bloomington,Waste_Sanitation,Gave to Larry. Missed pick-up/trash
Bloomington,Waste_Sanitation,faxed ddh/ 2 cans out tomorrow w/stickers 2nd call in faxed RH Other/trash;  Please get call her if something is wrong.
Bloomington,Parking_Vehicles,Cars are parked in the yard.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Nags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached. 955
Bloomington,Waste_Sanitation,Bags must have sticker attached. 955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Please sort.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  939
Bloomington,Waste_Sanitation,recyclables & non-recyclables waste mixed.  Recyclable items not properly sorted.  939
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Please sort.  939
Bloomington,Waste_Sanitation,Bags must ahve sticker attached.   Must have tags
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have tags.  944
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, 944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs., 944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.
944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Excees weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs., Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attache.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm.
Bloomington,Waste_Sanitation,Trash everywhere- no stickers.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached. 944sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have stikcer attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Bags must have sticker attached 944
Bloomington,Waste_Sanitation,Bags must have sticker attached 944
Bloomington,Waste_Sanitation,Bags must have sticker attached 944
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Yardwaste must have a sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Out on DUNN  Exceeds weight limit of 40 lbs.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, OVERWEIGHT !!953"
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Non-recyclable  953
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Cardboard MUST be flattened.  Please sort.  953
Bloomington,Waste_Sanitation,Recyclable items not properly sorted.  SORT  953
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Reclable items not properly sorted.  Trash mixed with recycle.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Trash in recycle.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program. recyclable items not properly sorted.  Trash mixed with recycle.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have two (2) stickers on large items.  LDB Assist. Dir. Sanit.
Bloomington,Waste_Sanitation,Bags must have stickers attached.  Must have trash stickers on all bags/cans.  LDB. Asst. Dir. Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on all trash.  Two (2) on large items. LDB Asst. DIr. Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached. Must have (2) stickers on large items.and 1 on bags.  LDB Asst. Dir Sanit.
Bloomington,Waste_Sanitation,Must have trash (2) two on items. (see brochure) LDB Assist. Dir. Sanit. Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attache.  Must have trash stickers on bag/box LDB Assis Dir. Sanit
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have trash sticker on bag/can LDB Asst. Dir. Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Exceeds weight limit of 40 lbs. Exceeds can limit of 32 gallons.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944
Bloomington,Waste_Sanitation,Notice was for 1238 but # incorrect.Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,faxed RH/Missed pick-up/recycling:  Missed recycling if something is wrong please call him. Thanks Rosha
Bloomington,Waste_Sanitation,"faxed RH
missed pick-up/yard waste."
Bloomington,Waste_Sanitation,faxed ljl/ Missed pick-up/trash/yard waste/
Bloomington,Waste_Sanitation,faxed RH/ Missed pick-up/trash Please get if something is wrong please call her.  Rosha
Bloomington,Waste_Sanitation,faxed ljl Missed pick-up/trash
Bloomington,Waste_Sanitation,Gave to Larry by phone LJL/ Missed pick-up/trash:  Ping Pong table.
Bloomington,Waste_Sanitation,faxed ljl/ Missed pick-up/trash:
Bloomington,Waste_Sanitation,Recyclables & non-rescyclables waste mixed.  Recyclable items not properly sorted.  943
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of l40 lbs, Bags must have sticker attached. 944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached. 944 sm."
